Farmer_ID,Name,Age,Gender,Education_Level,Marital_Status,Household_Size,Offfarm_Income,Region,State,Has_Bank_Account,Owns_Smartphone,Uses_Mobile_Money
FARMER_05027,Kelly Smith,18,Female,0,Single,2,0,North Central,Kwara,Yes,Yes,Yes
FARMER_05028,Brandon Aguilar,56,Male,18,Married,9,504000,South West,Oyo,Yes,Yes,Yes
FARMER_05029,Alan Hanson,30,Male,12,Married,2,0,North East,Taraba,Yes,Yes,Yes
FARMER_05030,Cheryl Serrano,22,Female,9,Single,1,0,South West,Ogun,No,No,No
FARMER_05031,John Turner,62,Male,14,Divorced,2,468000,North Central,FCT,Yes,No,No
FARMER_05032,Ryan Singleton,60,Male,9,Divorced,6,265000,North Central,Niger,No,Yes,No
FARMER_05033,Gwendolyn Taylor,42,Female,0,Married,9,0,North East,Borno,No,Yes,Yes
FARMER_05034,Eric Morse,58,Male,0,Married,4,32000,South West,Ekiti,No,Yes,Yes
FARMER_05035,Walter Butler,24,Male,0,Single,3,0,North East,Borno,Yes,Yes,Yes
FARMER_05036,Julia Mcdonald,26,Female,6,Married,3,103000,North Central,Kwara,Yes,No,No
FARMER_05037,Vincent Johnson,38,Male,0,Married,6,55000,North East,Yobe,No,No,No
FARMER_05038,Erica Morgan,41,Female,16,Widowed,2,361000,North East,Yobe,No,Yes,Yes
FARMER_05039,Meghan Lee,57,Female,6,Widowed,4,0,South East,Abia,No,No,No
FARMER_05040,Jacob Pineda,70,Male,12,Married,7,0,North Central,FCT,Yes,No,No
FARMER_05041,Todd Williams,58,Male,14,Married,10,497000,North Central,Benue,Yes,Yes,No
FARMER_05042,Luis Brown,43,Male,6,Married,5,0,North Central,FCT,Yes,No,No
FARMER_05043,Scott Owens,61,Male,9,Widowed,6,0,South South,Edo,No,Yes,Yes
FARMER_05044,Kimberly Henderson,34,Female,6,Married,6,75000,North East,Gombe,No,Yes,Yes
FARMER_05045,Erik Simpson,59,Male,14,Single,1,342000,South West,Ogun,No,Yes,Yes
FARMER_05046,James Clark,23,Male,12,Married,3,0,North Central,Benue,Yes,Yes,No
FARMER_05047,Richard Ramirez,54,Male,0,Married,2,0,North Central,Kwara,Yes,No,No
FARMER_05048,Chris Johnson,55,Male,12,Married,3,0,North Central,Niger,No,Yes,Yes
FARMER_05049,Malik Pennington,27,Male,0,Single,3,0,North West,Katsina,No,Yes,Yes
FARMER_05050,Mary Hubbard,22,Female,0,Single,1,49000,North Central,Kwara,Yes,Yes,Yes
FARMER_05051,Danielle Fuller,36,Female,0,Divorced,5,0,North East,Taraba,Yes,Yes,Yes
FARMER_05052,Adam Holmes,42,Male,0,Married,7,0,South West,Ekiti,Yes,No,No
FARMER_05053,Deborah Bennett,27,Female,3,Single,2,0,South East,Ebonyi,Yes,Yes,Yes
FARMER_05054,Nicholas Garrett,56,Male,0,Married,3,32000,South South,Edo,No,No,No
FARMER_05055,Jamie Elliott,35,Male,18,Married,7,0,North Central,FCT,Yes,Yes,Yes
FARMER_05056,Haley Taylor,61,Female,9,Married,5,111000,South West,Lagos,Yes,Yes,Yes
FARMER_05057,Alexander Middleton,56,Male,14,Married,10,0,North West,Sokoto,No,Yes,No
FARMER_05058,Andrew Hernandez,70,Male,16,Married,3,0,North Central,Niger,No,Yes,Yes
FARMER_05059,Nicole Harris,21,Female,9,Married,4,0,South South,Cross River,Yes,No,No
FARMER_05060,Kevin Chase,34,Male,6,Single,2,0,North Central,FCT,Yes,No,No
FARMER_05061,Jason Moss,52,Male,16,Married,5,0,North East,Bauchi,Yes,No,No
FARMER_05062,Tony Wilson,50,Male,6,Married,10,0,North Central,Kwara,No,No,No
FARMER_05063,Nicholas Robinson,54,Male,3,Married,9,67000,South South,Bayelsa,Yes,No,No
FARMER_05064,Timothy Watkins,57,Male,12,Married,2,186000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_05065,Brianna Parker,37,Female,6,Divorced,2,0,South West,Oyo,Yes,No,No
FARMER_05066,Laura Tate,24,Female,14,Single,3,355000,North West,Kaduna,Yes,Yes,No
FARMER_05067,Louis Bryan,30,Male,6,Married,2,98000,North West,Sokoto,Yes,Yes,Yes
FARMER_05068,Patricia Hensley,25,Female,12,Single,2,0,South South,Edo,No,Yes,Yes
FARMER_05069,Kevin Mills,37,Male,14,Single,3,0,North West,Kaduna,No,Yes,Yes
FARMER_05070,Kevin Walls,49,Male,12,Single,4,159000,South West,Osun,No,Yes,Yes
FARMER_05071,Miranda Spencer,30,Female,6,Married,3,0,North Central,Plateau,Yes,No,No
FARMER_05072,Angela Owens,22,Female,12,Married,3,131000,North West,Kaduna,No,No,No
FARMER_05073,Justin Obrien,38,Male,12,Divorced,4,206000,South East,Enugu,Yes,Yes,Yes
FARMER_05074,Tammy Wright,39,Female,16,Married,2,222000,South East,Abia,Yes,Yes,Yes
FARMER_05075,Christina Smith,23,Female,16,Married,3,490000,North East,Bauchi,Yes,Yes,No
FARMER_05076,Christina Norris,52,Female,12,Married,2,0,North West,Kebbi,No,Yes,No
FARMER_05077,Laura Carson,64,Female,6,Married,5,75000,North Central,Kwara,Yes,No,No
FARMER_05078,Jeremiah Fowler,40,Male,3,Married,3,85000,North West,Jigawa,No,Yes,No
FARMER_05079,James Floyd,53,Male,6,Widowed,6,0,North West,Zamfara,No,Yes,Yes
FARMER_05080,Tammy Black,50,Female,14,Married,8,270000,North West,Kano,No,Yes,No
FARMER_05081,Amy Osborne MD,52,Female,9,Married,7,0,North Central,Niger,Yes,Yes,Yes
FARMER_05082,Brandon Brock,69,Male,0,Married,2,49000,North West,Kebbi,Yes,No,No
FARMER_05083,Aaron Pugh,34,Male,3,Married,6,109000,North West,Katsina,Yes,Yes,Yes
FARMER_05084,Jonathan Ford,57,Male,0,Married,6,0,South West,Lagos,Yes,Yes,Yes
FARMER_05085,Heather Stewart,55,Female,9,Widowed,4,0,North West,Jigawa,No,No,No
FARMER_05086,Charles Miller,26,Male,6,Single,5,0,South West,Oyo,Yes,Yes,No
FARMER_05087,Nicholas Marshall,54,Male,9,Married,10,0,South South,Delta,Yes,No,No
FARMER_05088,Calvin Perry,32,Male,0,Single,4,36000,South South,Rivers,No,No,No
FARMER_05089,Bradley Warren,21,Male,12,Married,3,0,North East,Borno,No,No,No
FARMER_05090,Raymond Davis,36,Male,18,Single,5,405000,South South,Cross River,No,No,No
FARMER_05091,Nina Cameron,40,Female,14,Married,10,516000,North Central,Kogi,Yes,No,No
FARMER_05092,Miss Kathleen Duran,27,Female,0,Married,7,40000,North West,Kano,Yes,No,No
FARMER_05093,Larry Hernandez,23,Male,14,Married,3,380000,South South,Delta,Yes,No,No
FARMER_05094,Mrs. Mary Hawkins,48,Female,6,Married,9,0,North Central,Niger,Yes,No,No
FARMER_05095,Adrienne Lucas,20,Female,9,Single,1,0,North East,Gombe,No,No,No
FARMER_05096,Jonathan Yu,29,Male,0,Widowed,6,0,South South,Edo,No,Yes,Yes
FARMER_05097,Kathy Taylor,27,Female,6,Widowed,1,83000,North East,Yobe,No,No,No
FARMER_05098,Raven Reyes,34,Female,0,Divorced,5,54000,North East,Bauchi,No,Yes,Yes
FARMER_05099,Regina Jensen,32,Female,9,Married,6,0,North Central,Kogi,Yes,No,No
FARMER_05100,Chad Miller,32,Male,9,Married,7,212000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_05101,Richard Martinez,49,Male,0,Married,10,31000,South West,Lagos,No,Yes,Yes
FARMER_05102,Hannah Allen,44,Female,3,Divorced,4,0,South South,Edo,Yes,Yes,Yes
FARMER_05103,Ana Robbins,55,Female,16,Married,4,392000,South South,Rivers,No,Yes,Yes
FARMER_05104,John Martinez,55,Male,9,Single,3,0,South West,Osun,No,No,No
FARMER_05105,Anthony Cohen,39,Male,12,Divorced,2,0,North East,Taraba,Yes,Yes,Yes
FARMER_05106,Melissa Williams,34,Female,0,Married,4,36000,South West,Lagos,No,Yes,Yes
FARMER_05107,Vickie Owens,44,Female,0,Widowed,2,60000,South South,Rivers,Yes,Yes,No
FARMER_05108,Selena Nielsen,52,Female,12,Married,6,0,North East,Borno,Yes,Yes,Yes
FARMER_05109,Christopher Hickman,55,Male,12,Married,5,0,North East,Yobe,No,Yes,Yes
FARMER_05110,Krista Morse,62,Female,12,Married,7,0,South South,Delta,No,Yes,No
FARMER_05111,Brandy Garcia,50,Female,3,Widowed,3,140000,North East,Adamawa,No,Yes,Yes
FARMER_05112,Melissa Francis,31,Female,0,Widowed,1,0,North East,Bauchi,Yes,No,No
FARMER_05113,Robert Hall,41,Male,16,Married,7,0,North Central,Kogi,Yes,Yes,Yes
FARMER_05114,Karen Johnson,70,Female,16,Married,2,439000,South West,Osun,No,Yes,No
FARMER_05115,Rachael Brown,54,Female,16,Single,3,0,South West,Ogun,Yes,Yes,No
FARMER_05116,Edwin Flores,69,Male,14,Widowed,3,0,North Central,Niger,Yes,No,No
FARMER_05117,Sarah Grant,63,Female,12,Married,6,218000,South South,Bayelsa,Yes,Yes,Yes
FARMER_05118,Austin Martinez,68,Male,14,Married,6,0,South West,Ondo,No,No,No
FARMER_05119,Melissa King,25,Female,14,Single,4,0,South East,Ebonyi,Yes,No,No
FARMER_05120,Sarah Knight,35,Female,6,Widowed,3,140000,North Central,Plateau,Yes,Yes,Yes
FARMER_05121,Dr. Sara Smith,27,Female,6,Divorced,6,147000,North East,Bauchi,No,No,No
FARMER_05122,Billy Gardner,51,Male,14,Widowed,3,0,North West,Katsina,No,Yes,No
FARMER_05123,Sandra Brown,43,Female,3,Married,9,0,North West,Sokoto,No,Yes,No
FARMER_05124,Russell Davis,38,Male,0,Married,5,67000,South West,Ogun,Yes,No,No
FARMER_05125,Anna Brown,55,Female,12,Married,9,0,South East,Abia,No,Yes,Yes
FARMER_05126,Brandon Potter,39,Male,12,Widowed,2,0,North East,Bauchi,Yes,No,No
FARMER_05127,Elizabeth Mccarthy,54,Female,0,Married,2,57000,South South,Delta,Yes,Yes,Yes
FARMER_05128,Calvin Valdez,61,Male,0,Divorced,2,58000,South South,Edo,No,No,No
FARMER_05129,Jacqueline Morris,33,Female,14,Married,3,0,North West,Katsina,No,Yes,No
FARMER_05130,David Mathews,54,Male,3,Widowed,6,0,North Central,Nasarawa,No,Yes,Yes
FARMER_05131,Donald Wilson,61,Male,6,Married,3,0,North East,Bauchi,No,No,No
FARMER_05132,Kenneth Dyer,37,Male,12,Married,3,0,South West,Ekiti,No,Yes,No
FARMER_05133,Jon Gibbs,20,Male,14,Married,3,0,South West,Lagos,No,Yes,Yes
FARMER_05134,Justin Anderson,25,Male,12,Married,7,0,North West,Kano,Yes,No,No
FARMER_05135,Allison Tran,39,Female,3,Married,3,0,South South,Cross River,No,Yes,Yes
FARMER_05136,Sarah Morgan,32,Female,3,Married,6,77000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_05137,Deborah Simmons,62,Female,12,Married,8,0,North West,Kaduna,Yes,Yes,Yes
FARMER_05138,Robert Davis,37,Male,16,Married,5,335000,South West,Ondo,No,Yes,No
FARMER_05139,Rachel Floyd,26,Female,14,Married,2,0,South East,Ebonyi,Yes,No,No
FARMER_05140,Jasmin Collier,25,Female,12,Single,1,152000,South South,Akwa Ibom,Yes,Yes,No
FARMER_05141,Dennis Fletcher,67,Male,6,Married,6,147000,North East,Adamawa,No,Yes,Yes
FARMER_05142,Sarah Fitzpatrick,47,Female,3,Married,9,0,South West,Ogun,No,Yes,Yes
FARMER_05143,Michael Weiss,27,Male,12,Single,3,0,North West,Sokoto,Yes,Yes,Yes
FARMER_05144,Mr. Dakota Smith MD,51,Male,6,Widowed,1,0,South East,Ebonyi,Yes,Yes,Yes
FARMER_05145,Karina Hill,31,Female,0,Married,3,0,North West,Jigawa,Yes,Yes,Yes
FARMER_05146,Tara Rodriguez,70,Female,6,Widowed,5,113000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_05147,Danielle Watson,28,Female,9,Married,3,180000,North West,Kaduna,Yes,Yes,No
FARMER_05148,Elizabeth Wilson,20,Female,12,Married,4,0,North West,Katsina,Yes,No,No
FARMER_05149,James Murphy,34,Male,9,Married,6,0,North Central,FCT,Yes,Yes,Yes
FARMER_05150,Timothy Diaz,65,Male,6,Married,2,0,North Central,Niger,No,No,No
FARMER_05151,James Stevens,56,Male,14,Married,2,437000,North East,Taraba,Yes,No,No
FARMER_05152,Savannah Farrell,31,Female,12,Married,4,0,North Central,Kwara,No,Yes,Yes
FARMER_05153,Frank Clark,66,Male,14,Married,7,376000,South West,Ogun,Yes,No,No
FARMER_05154,Jesse Elliott,20,Male,0,Married,4,0,North West,Sokoto,Yes,No,No
FARMER_05155,Michael Whitehead,27,Male,12,Single,4,0,North East,Borno,No,No,No
FARMER_05156,Luis Cooper,33,Male,9,Married,3,0,South West,Lagos,No,No,No
FARMER_05157,Sabrina Lam,37,Female,16,Single,4,0,North East,Taraba,No,No,No
FARMER_05158,Sheena Smith,54,Female,6,Married,4,135000,North West,Zamfara,No,No,No
FARMER_05159,Diana Young,60,Female,12,Married,6,0,North West,Kaduna,No,Yes,Yes
FARMER_05160,Joshua Mueller,66,Male,12,Single,2,283000,South South,Cross River,Yes,Yes,Yes
FARMER_05161,Donna Wiley,32,Female,12,Married,2,0,North West,Sokoto,Yes,Yes,Yes
FARMER_05162,Patricia Martinez,37,Female,14,Married,7,291000,North West,Kaduna,Yes,Yes,Yes
FARMER_05163,Crystal Fowler,61,Female,0,Married,2,53000,South West,Ondo,Yes,No,No
FARMER_05164,Brian Wolfe,49,Male,6,Married,8,0,South East,Ebonyi,No,Yes,Yes
FARMER_05165,Cassandra Frederick,30,Female,0,Married,2,39000,South West,Ogun,Yes,No,No
FARMER_05166,James Fitzgerald,61,Male,0,Widowed,5,62000,South South,Cross River,Yes,Yes,Yes
FARMER_05167,David Ingram,63,Male,3,Married,4,0,South West,Ondo,No,Yes,Yes
FARMER_05168,Amanda Boyer,53,Female,0,Single,4,66000,North Central,Plateau,No,No,No
FARMER_05169,Matthew Jones,59,Male,9,Married,6,164000,South West,Osun,Yes,Yes,Yes
FARMER_05170,Stacey Carroll,37,Female,3,Married,5,0,North West,Katsina,No,Yes,No
FARMER_05171,Alyssa West,22,Female,9,Single,3,224000,North East,Adamawa,Yes,No,No
FARMER_05172,Alicia Walker,28,Female,9,Single,5,0,North East,Taraba,Yes,No,No
FARMER_05173,Kevin Myers,49,Male,9,Married,2,0,North East,Taraba,No,Yes,Yes
FARMER_05174,Mrs. Sylvia Mckee,25,Female,9,Married,4,111000,North Central,Plateau,Yes,No,No
FARMER_05175,Ashley Davis,42,Female,0,Married,5,39000,North West,Katsina,Yes,Yes,Yes
FARMER_05176,Alexis Hernandez,70,Male,12,Married,6,0,North Central,Nasarawa,No,No,No
FARMER_05177,Kevin Mcdaniel,57,Male,0,Married,5,47000,South West,Ondo,No,No,No
FARMER_05178,Adrian Carlson,61,Male,0,Widowed,6,0,North West,Katsina,No,No,No
FARMER_05179,Veronica Smith,30,Female,6,Widowed,6,71000,South East,Ebonyi,No,Yes,Yes
FARMER_05180,Steven Kennedy,68,Male,14,Widowed,4,0,North East,Bauchi,Yes,No,No
FARMER_05181,Kenneth Walker,18,Male,6,Married,4,88000,South South,Bayelsa,Yes,No,No
FARMER_05182,Sheila Wright,32,Female,3,Married,3,79000,North West,Sokoto,Yes,No,No
FARMER_05183,Amy Galloway,57,Female,0,Married,4,0,North East,Adamawa,No,No,No
FARMER_05184,Ashley Anderson,45,Female,6,Married,9,124000,North West,Kaduna,Yes,Yes,No
FARMER_05185,Hunter Lewis,18,Male,12,Single,3,235000,North West,Zamfara,Yes,Yes,Yes
FARMER_05186,Keith Cooper,53,Male,6,Married,6,0,South South,Edo,No,Yes,Yes
FARMER_05187,Caitlin Avila,50,Female,12,Married,10,0,South South,Rivers,No,No,No
FARMER_05188,Clayton Murphy,35,Male,12,Married,3,203000,South East,Anambra,No,No,No
FARMER_05189,Monica Cooper,25,Female,0,Married,7,0,South West,Ogun,Yes,No,No
FARMER_05190,William Guzman,49,Male,9,Married,3,197000,North Central,Kogi,Yes,Yes,Yes
FARMER_05191,Kathryn Boyd,37,Female,0,Widowed,5,32000,South East,Enugu,Yes,No,No
FARMER_05192,Wendy Larsen,55,Female,3,Married,10,0,South East,Ebonyi,No,No,No
FARMER_05193,Eric Griffin,70,Male,9,Widowed,4,299000,North West,Zamfara,Yes,No,No
FARMER_05194,Joseph Washington,19,Male,9,Single,3,113000,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_05195,Patrick King,47,Male,14,Married,2,0,North East,Adamawa,Yes,Yes,Yes
FARMER_05196,Kathleen Sanford,69,Female,18,Married,9,403000,South South,Rivers,No,No,No
FARMER_05197,Cheryl Murphy,18,Female,12,Single,1,285000,North West,Zamfara,Yes,Yes,No
FARMER_05198,Stephanie Bishop,56,Female,12,Married,5,0,North East,Borno,No,Yes,Yes
FARMER_05199,Bill Norman,46,Male,14,Widowed,4,0,North Central,Nasarawa,Yes,Yes,Yes
FARMER_05200,Terry Campbell,64,Male,6,Married,9,0,South East,Enugu,Yes,No,No
FARMER_05201,Katherine Barnes,66,Female,12,Married,7,120000,North West,Kebbi,No,Yes,Yes
FARMER_05202,Daniel Aguilar,66,Male,0,Married,7,0,North West,Sokoto,Yes,No,No
FARMER_05203,Heather Sloan,68,Female,0,Single,1,0,South West,Ekiti,No,Yes,Yes
FARMER_05204,Edwin Rogers,37,Male,9,Married,7,191000,North East,Bauchi,Yes,No,No
FARMER_05205,Courtney Gutierrez,46,Female,12,Married,6,203000,North Central,Kogi,Yes,No,No
FARMER_05206,Chad Johnson,42,Male,0,Married,2,50000,North East,Yobe,No,Yes,No
FARMER_05207,Judith Abbott,51,Female,0,Married,9,0,South South,Cross River,No,No,No
FARMER_05208,George Gonzalez,18,Male,12,Single,2,0,North Central,Kogi,Yes,Yes,Yes
FARMER_05209,Brendan Garcia,30,Male,0,Married,2,0,South West,Oyo,No,Yes,Yes
FARMER_05210,Nina Ferguson,40,Female,0,Married,2,64000,South South,Delta,No,No,No
FARMER_05211,Brian Wilson,30,Male,3,Married,3,119000,South South,Edo,No,No,No
FARMER_05212,Shaun Stafford,67,Male,12,Single,2,0,North East,Taraba,Yes,No,No
FARMER_05213,Oscar Adams,30,Male,9,Widowed,3,199000,South South,Bayelsa,Yes,No,No
FARMER_05214,Michael Dixon,36,Male,12,Married,6,273000,North Central,Niger,No,Yes,No
FARMER_05215,Jessica Cook,70,Female,14,Married,9,392000,South East,Ebonyi,Yes,No,No
FARMER_05216,Travis Foster,58,Male,0,Married,2,61000,South East,Abia,Yes,No,No
FARMER_05217,Dr. Jeffrey Greene DDS,31,Male,16,Widowed,1,458000,North Central,Kwara,Yes,Yes,Yes
FARMER_05218,Zachary Flowers,20,Male,12,Single,2,0,North Central,Benue,No,Yes,Yes
FARMER_05219,Amanda Lara,67,Female,0,Single,2,39000,North Central,Kwara,No,Yes,Yes
FARMER_05220,Jacob Armstrong,26,Male,12,Single,5,0,North East,Adamawa,Yes,Yes,Yes
FARMER_05221,Judy Myers,20,Female,12,Single,3,0,South East,Anambra,Yes,Yes,Yes
FARMER_05222,Brian Mcknight,67,Male,12,Married,4,0,North East,Yobe,Yes,Yes,Yes
FARMER_05223,Teresa Gregory,27,Female,0,Married,3,72000,North Central,Plateau,No,No,No
FARMER_05224,Cheryl Garcia,18,Female,9,Single,3,151000,North East,Adamawa,No,No,No
FARMER_05225,Rachel Robinson,51,Female,6,Married,2,136000,South East,Ebonyi,Yes,No,No
FARMER_05226,Jade Jordan,26,Female,12,Single,3,0,North Central,Benue,Yes,No,No
FARMER_05227,Jennifer Jennings,57,Female,6,Married,3,56000,North Central,Niger,No,Yes,Yes
FARMER_05228,Melissa Stanley,57,Female,14,Married,4,436000,North Central,Kogi,Yes,No,No
FARMER_05229,Stephanie Lane,65,Female,6,Married,9,126000,South South,Rivers,Yes,Yes,No
FARMER_05230,Stephanie Cruz,48,Female,12,Married,4,0,South West,Ogun,Yes,No,No
FARMER_05231,Jessica Brown,21,Female,6,Single,3,0,South East,Abia,No,No,No
FARMER_05232,Allison Lynch,34,Female,9,Widowed,1,209000,South South,Edo,Yes,Yes,No
FARMER_05233,Jacqueline Hill,59,Female,3,Single,2,53000,North Central,Benue,Yes,Yes,No
FARMER_05234,David Davis,33,Male,0,Married,4,0,South East,Ebonyi,No,No,No
FARMER_05235,Margaret Watkins,18,Female,12,Single,3,0,South East,Imo,Yes,Yes,Yes
FARMER_05236,Richard Wilson,63,Male,0,Married,4,0,South South,Edo,Yes,Yes,Yes
FARMER_05237,Craig Hayden,65,Male,3,Married,9,0,North West,Sokoto,Yes,Yes,Yes
FARMER_05238,John Mason,28,Male,12,Married,5,184000,South West,Ondo,Yes,No,No
FARMER_05239,Monique Moran,33,Female,6,Married,7,129000,South East,Anambra,Yes,Yes,Yes
FARMER_05240,Kristina Sanchez,38,Female,18,Widowed,5,461000,South East,Ebonyi,Yes,Yes,Yes
FARMER_05241,Sarah Mendoza,40,Female,16,Married,9,0,South West,Lagos,No,No,No
FARMER_05242,William Tucker,39,Male,6,Married,5,70000,North East,Adamawa,No,No,No
FARMER_05243,Christopher Pratt,69,Male,6,Married,9,0,North Central,Kwara,No,No,No
FARMER_05244,Jennifer Stewart,44,Female,12,Widowed,4,0,South South,Akwa Ibom,No,Yes,Yes
FARMER_05245,Andrea Johnson,50,Female,14,Single,3,0,North West,Zamfara,Yes,Yes,Yes
FARMER_05246,Heather Blackburn,38,Female,0,Widowed,4,0,North Central,FCT,Yes,No,No
FARMER_05247,Christopher Huynh,22,Male,0,Married,4,53000,South South,Edo,No,Yes,No
FARMER_05248,Jerry Todd,30,Male,0,Married,5,0,South South,Cross River,Yes,Yes,Yes
FARMER_05249,Julie Jackson,37,Female,6,Widowed,6,123000,South East,Enugu,Yes,Yes,Yes
FARMER_05250,Joanna Cabrera,36,Female,12,Married,2,0,South South,Bayelsa,Yes,Yes,No
FARMER_05251,Douglas Johns,41,Male,12,Married,6,112000,South East,Abia,No,Yes,Yes
FARMER_05252,Timothy Gonzalez,54,Male,0,Married,8,0,North West,Zamfara,Yes,Yes,Yes
FARMER_05253,Peter Rodriguez,19,Male,9,Single,3,0,South East,Imo,Yes,No,No
FARMER_05254,Victoria Washington,36,Female,14,Married,5,403000,North Central,Kogi,No,Yes,Yes
FARMER_05255,Vicki Ward,44,Female,3,Married,10,69000,North Central,Plateau,Yes,No,No
FARMER_05256,Nicholas White,48,Male,6,Single,4,54000,North West,Jigawa,Yes,No,No
FARMER_05257,Roger Long,26,Male,12,Married,3,0,North West,Kaduna,Yes,No,No
FARMER_05258,Devon Adams,62,Male,12,Married,9,0,North East,Gombe,No,Yes,Yes
FARMER_05259,Jackie Peterson,66,Female,6,Married,2,98000,North Central,FCT,No,No,No
FARMER_05260,Courtney Kennedy,41,Female,9,Married,7,0,North Central,Kogi,Yes,Yes,No
FARMER_05261,Mrs. Deborah Bentley,19,Female,12,Single,2,0,North Central,Niger,Yes,No,No
FARMER_05262,Nancy Bates,50,Female,6,Married,4,0,South South,Cross River,Yes,No,No
FARMER_05263,Tracy Roberts,56,Female,0,Married,3,0,North Central,Kwara,No,Yes,Yes
FARMER_05264,Bonnie Santos,26,Female,3,Married,5,0,North Central,Kwara,No,Yes,Yes
FARMER_05265,Rhonda Walker,60,Female,0,Married,2,0,North West,Sokoto,Yes,Yes,No
FARMER_05266,Jenny Rodriguez,68,Female,6,Married,5,0,North Central,Niger,No,No,No
FARMER_05267,Jennifer Curtis,55,Female,12,Married,7,0,North Central,FCT,No,Yes,No
FARMER_05268,Lisa Rodriguez,39,Female,0,Divorced,2,0,South West,Lagos,No,Yes,No
FARMER_05269,Alyssa Marshall,29,Female,14,Married,6,0,South East,Anambra,No,Yes,No
FARMER_05270,Amy Lopez,58,Female,9,Married,7,0,South South,Delta,No,Yes,No
FARMER_05271,Donald West DVM,59,Male,12,Married,4,0,North Central,FCT,No,No,No
FARMER_05272,William Ortega,62,Male,12,Married,2,0,North East,Bauchi,Yes,Yes,Yes
FARMER_05273,Erika Hill,40,Female,0,Married,3,73000,South East,Anambra,Yes,No,No
FARMER_05274,Sarah Nunez,30,Female,0,Married,7,43000,North Central,Kogi,Yes,Yes,Yes
FARMER_05275,Christine Kidd,68,Female,3,Married,2,116000,South South,Edo,Yes,Yes,Yes
FARMER_05276,Alexis Lewis,45,Female,12,Married,4,0,North West,Katsina,Yes,Yes,Yes
FARMER_05277,Jose Schroeder,64,Male,3,Widowed,5,125000,South South,Rivers,Yes,Yes,No
FARMER_05278,Jason Scott,44,Male,0,Married,2,0,North East,Adamawa,No,No,No
FARMER_05279,Casey Wright,51,Male,6,Married,6,67000,South East,Anambra,No,No,No
FARMER_05280,Cassandra Reyes,50,Female,3,Married,7,0,South South,Cross River,No,Yes,Yes
FARMER_05281,Ian Brown,26,Male,18,Married,7,0,South South,Bayelsa,Yes,No,No
FARMER_05282,Michael Gonzalez,48,Male,12,Single,1,0,North East,Adamawa,No,Yes,Yes
FARMER_05283,Steven Young,26,Male,6,Single,3,71000,North Central,Plateau,Yes,Yes,No
FARMER_05284,Joseph Hines,65,Male,12,Married,8,0,North West,Katsina,No,No,No
FARMER_05285,Donald Smith,26,Male,9,Single,1,166000,North Central,Plateau,No,No,No
FARMER_05286,Kenneth Edwards,58,Male,0,Widowed,4,39000,North Central,Plateau,Yes,Yes,Yes
FARMER_05287,Steven Wilson,63,Male,0,Married,2,67000,North East,Yobe,Yes,Yes,Yes
FARMER_05288,Cameron Lawson,27,Male,0,Divorced,3,70000,North Central,Plateau,No,Yes,Yes
FARMER_05289,Robert Rodriguez,22,Male,16,Single,2,451000,South South,Cross River,Yes,Yes,Yes
FARMER_05290,Robert Taylor,38,Male,12,Married,4,0,South South,Cross River,Yes,No,No
FARMER_05291,Dennis Short,28,Male,6,Single,2,0,South West,Lagos,Yes,No,No
FARMER_05292,Angel Evans,22,Male,12,Single,1,0,South West,Ekiti,Yes,No,No
FARMER_05293,Elizabeth Hansen,58,Female,0,Widowed,4,0,North West,Jigawa,Yes,Yes,Yes
